dc_key,has_court_case
202019066269,False
202022071705,False
202018072672,False
202018072652,False
202018072645,False
202016039934,False
202016039933,False
202002049239,False
202017029572,False
202026039626,False
202024075958,False
202002049237,False
202025068707,False
202039063464,False
202039063451,False
202035086045,False
202015084053,False
202015084044,False
202039063403,False
202024076695,False
202017029423,False
202014064681,False
202002048981,False
202022071063,False
202024075383,False
202012076374,False
202019065185,False
202002048845,False
202024075270,False
202024075269,False
202014064454,False
202019065082,False
202024075142,False
202024075126,False
202024075061,False
202025068101,False
202024075018,False
202024075045,False
202024075044,False
202014064203,False
202022070476,False
202014064172,False
202017029163,False
202035085192,False
202035085191,False
202035085147,False
202018071404,False
202018071397,False
202019064725,False
202039062402,False
202024074684,False
202025067685,False
202019064675,False
202022070016,False
202039062459,False
202001026031,False
202016039006,False
202012075090,False
202012075092,False
202012075093,False
202012075088,False
202019064023,False
202014063360,False
202039062006,False
202022069501,False
202016038787,False
202025066962,False
202016038734,False
202024073634,False
202016038670,False
202025066842,False
202024073570,False
202014063072,False
202014063071,False
202039061581,False
202015081553,False
202039061547,False
202012074239,False
202025066400,False
202035083272,False
202035083265,False
202039061448,False
202024073149,False
202022068889,False
202025066373,False
202002047400,False
202025066332,False
202035083100,False
202015081130,False
202024072905,False
202024072904,False
202039061379,False
202002047241,False
202035082949,False
202012073853,False
202039061022,False
202012073545,False
202039061002,False
202035082621,False
202024072550,False
202012073462,False
202001025471,False
202014062187,False
202035082447,False
202025065685,False
202014062207,False
202018069344,False
202039060858,False
202012062538,False
202035082361,False
202019062380,False
202039060612,False
202019062323,False
202019062351,False
202019062301,False
202012072819,False
202019062125,False
202025065202,False
202002046509,False
202035081663,False
202035081649,False
202025065181,False
202002046498,False
202017027850,False
202017027845,False
202003052234,False
202035081518,False
202001025219,False
202001025192,False
202022067359,False
202024071355,False
202025064838,False
202024071344,False
202002046184,False
202025065219,False
202026037176,False
202025064676,False
202025064663,False
202039059867,False
202025064590,False
202025064589,False
202014061084,False
202039059796,False
202015079137,False
202012072079,False
202025064385,False
202014060841,False
202025064275,False
202015078779,False
202025064019,False
202012071530,False
202035079989,False
202035079996,False
202035079988,False
202035079999,False
202035079987,False
202024070300,False
202022066374,False
202039059029,False
202016036832,False
202035079490,False
202014059970,False
202014059971,False
202014059972,False
202019060506,False
202022066009,False
202039058688,False
202019060469,False
202025063088,False
202025063063,False
202025063022,False
202024069744,False
202019060355,False
202019060337,False
202019060336,False
202019060338,False
202022065730,False
202015077197,False
202024069483,False
202022065701,False
202019060326,False
202035079085,False
202012070652,False
202012070656,False
202015076860,False
202015076882,False
202015076881,False
202015076879,False
202039058285,False
202024069294,False
202024069307,False
202012070441,False
202012070439,False
202025062481,False
202022065291,False
202001024552,False
202018066015,False
202039058021,False
202039058020,False
202012070143,False
202014058978,False
202039057866,False
202039057867,False
202039057865,False
202015076135,False
202024068225,False
202015075574,False
202024068171,False
202015075546,False
202001024317,False
202008028618,False
202025061501,False
202035077376,False
202012069180,False
202024067839,False
202025061339,False
202024067736,False
202016035578,False
202025061251,False
202022064141,False
202002043464,False
202025061116,False
202014057995,True
202025061069,False
202015074768,False
202035076826,False
202017026349,False
202024057233,False
202039056594,False
202017026255,False
202025060727,False
202024067103,False
202015074338,True
202024066962,False
202022063555,False
202003049181,False
202035076243,False
202012068377,False
202009031271,False
202009031273,False
202026034706,False
202012068280,False
202022063470,False
202017026116,True
202024066683,True
202015073769,False
202025060255,False
202024066591,False
202019057885,False
202026034456,True
202019057884,False
202001023906,False
202022063114,False
202022063126,False
202035075635,False
202002042743,False
202012067799,False
202039055880,True
202039055878,True
202039055817,False
202019057637,False
202022062782,False
202019057416,False
202022062668,False
202022062671,False
202022062735,False
202022062672,False
202025059468,False
202016034603,False
202025059398,False
202025059381,False
202018063077,False
202019057256,False
202014056458,False
202014056462,False
202017025759,False
202015072428,False
202024065371,False
202019057044,False
202039055172,False
202024065262,False
202024065203,False
202035074141,False
202039054832,False
202039054843,False
202039054729,False
202012066454,False
202012066455,False
202016034169,False
202015071852,False
202039054709,False
202015071830,False
202016034130,False
202012066197,False
202039054494,False
202014055537,False
202016034023,False
202016034022,False
202002041667,False
202012066133,False
202025058286,False
202025058270,False
202022061240,False
202022061239,False
202022061216,False
202018061764,False
202014055285,False
202012065707,False
202012065711,False
202012065714,False
202012065684,False
202022060889,False
202019065677,False
202024063994,False
202026033175,False
202019055976,False
202015070890,False
202035072903,False
202024063767,False
202022060634,False
202024057704,False
202014054877,False
202012065457,False
202016033635,False
202016033647,False
202012065425,False
202019055722,False
202035072422,False
202014054660,False
202014054663,False
202014054664,False
202014054665,False
202014054667,False
202014054668,False
202012065125,False
202039053533,False
202017024952,False
202017024949,False
202002040837,False
202014054433,False
202024063041,False
202012064865,False
202035071799,False
202022059929,False
202016033186,False
202018060453,False
202025056811,False
202018060301,False
202022059674,False
202035071388,False
202018060196,False
202015069371,False
202039053032,False
202018060134,False
202039052861,False
202039052864,False
202039052856,False
202039052862,False
202039052863,False
202015069317,False
202015059317,False
202015069316,False
202015069297,False
202019055488,False
202022059205,False
202039052649,False
202019054586,False
202022059245,False
202039052636,False
202022058987,False
202025056173,False
202022058983,False
202025056172,False
202039052484,False
202035070334,False
202012063552,False
202018059570,False
202014053276,False
202018059566,False
202014053285,False
202039052216,False
202008025799,False
202014053063,False
202014053062,False
202014053064,False
202014053065,False
202019053914,False
202019053902,False
202015068065,False
202022058329,False
202018059181,False
202016032383,False
202016032382,False
202039052159,False
202026031733,False
202025055472,False
202035069645,False
202035069644,False
202025055413,False
202025055364,False
202039051760,False
202014052669,False
202035069422,False
202017024185,False
202012062790,False
202026031500,False
202018058668,False
202026031476,False
202022057822,False
202025054909,False
202019053189,False
202019053192,False
202012062473,False
202022057666,False
202018058433,False
202018058491,False
202018058353,False
202012062400,False
202025054539,False
202026031218,False
202015066928,False
202015066929,False
202009028327,False
202022057248,False
202001022336,False
202019052678,False
202002038738,False
202014051850,False
202016031669,False
202022057038,False
202035068209,False
202022056955,False
202017023806,False
202006032903,False
202022056866,False
202018057734,False
202018057735,False
202018057733,False
202018057732,False
202035067812,False
202026030963,False
202026030962,False
202026030961,False
202002038538,False
202015066359,False
202015066375,False
202039050591,False
202025053946,False
202019052188,False
202035067481,False
202022056545,False
202016031382,False
202026030763,False
202024059049,False
202039050338,False
202022056410,False
202019051961,False
202018057319,False
202018057320,False
202018057314,False
202012061110,False
202018057305,False
202019051975,False
202039050268,False
202039050267,False
202022056394,False
202012061058,False
202012061042,False
202025053476,False
202024058668,False
202026030559,False
202035066927,False
202014050977,False
202014050958,False
202001022019,False
202001022021,False
202001022020,False
202019051701,False
202039050030,False
202012060789,False
202025053290,False
202019051619,False
202006032408,False
202006032398,False
202006032405,False
202006032409,False
202006032407,False
202017023438,False
202017023436,False
202024058235,False
202025053119,False
202025053117,False
202012060591,False
202039049835,False
202024058196,False
202026030313,False
202024058193,False
202014050577,False
202039049817,False
202019051348,False
202022055649,False
202019051271,False
202024057961,False
202018056692,False
202035066010,False
202024057862,False
202019051109,False
202035065766,False
202024057646,False
202014050177,False
202022055212,False
202035065616,False
202006032028,False
201522056157,False
201522056114,False
201515059844,False
201524057603,False
201516027708,False
201516027241,False
201516027246,False
201516027290,False
201516027236,False
201516027392,False
201516027245,False
201516027265,False
201516027244,False
201516027242,False
201516027243,False
201516027249,False
201517028375,False
201526030820,False
201525049826,False
201525049830,False
201515059074,False
201524056910,False
201502039467,False
201525049124,False
201525049097,False
201535050733,False
201524055535,False
201519058348,False
201514046590,False
201517027366,False
201535050038,False
201535050029,False
201524054551,False
201539047772,False
201539047763,False
201535049228,False
201503035688,False
201525047104,False
201514055731,False
201514055737,False
201526028979,False
201524053331,False
201526028818,False
201516025262,False
201525046196,False
201524052908,False
201525045973,False
201514044424,False
201539045781,False
201525045625,False
201517025829,False
201526028278,False
201517025748,False
201515053660,False
201514043851,False
201535047079,False
201525044831,False
201535046666,False
201539044708,False
201516024262,False
201519053446,False
201518033895,False
201514042311,False
201506024429,False
201522049034,False
201522049038,False
201519052186,False
201519052238,False
201522048921,False
201535044717,False
201524049142,False
201502034321,False
201512041599,False
201517024172,False
201525042121,False
201525042039,False
201516023150,False
201535043626,False
201535043625,False
201535043627,False
201525041851,False
201525041850,False
201522047275,False
201522047106,False
201539004154,False
201502033124,False
201535043029,False
201539043025,False
201535041379,False
201508019951,False
201519049257,False
201535042542,False
201502032613,False
201519048696,False
201535042076,False
201517022741,False
201525039891,False
201525039903,False
201525039890,False
201516021947,False
201524051596,False
201512038666,False
201512038668,False
201522045168,False
201514038718,False
201519047094,False
201512038560,False
201524044916,False
201522044531,False
201506022080,False
201539038769,False
201501018331,False
201516021195,False
201506021895,False
201522043400,False
201535039810,False
201517021330,False
201522042803,False
201535039075,False
201526023388,False
201535038364,False
201503028348,False
201519043618,False
201503028453,False
201503028344,False
201503028345,False
201517020279,False
201539036721,False
201522041521,False
201526022697,False
201524040747,False
201514035430,False
201535037387,False
201525043573,False
201525035732,False
201525035529,False
201524040111,False
201525035262,False
201525035214,False
201512034516,False
201506020024,False
201519047145,False
201524039743,False
201516019312,False
201525034965,False
201516019196,False
201522040181,False
201522039929,False
201512033949,False
201519040696,False
201525034270,False
201525034271,False
201525034090,False
201519039909,False
201514032965,False
201514032978,False
201514032979,False
201522038009,False
201525033123,False
201519039106,False
201524037147,False
201519039007,False
201519039002,False
201519038769,False
201519038400,False
201525032587,False
201526020371,False
201522036871,False
201522036840,False
201524035733,False
201524035544,False
201519037349,False
201514031229,False
201502025105,False
201512030511,False
201517017020,False
201501014063,False
201501014058,False
201515035793,False
201515035548,False
201525029820,False
201522034033,False
201515034651,False
201519035178,False
201519035121,False
201519035127,False
201535030012,False
201518022824,False
201522032414,False
201516015515,False
201525028306,False
201512027605,False
201522031686,False
201539027601,False
201525025969,False
201535026561,False
201525025576,False
201512025238,False
201514024901,False
201526016006,False
201522028172,False
201522028173,False
201524027659,False
201501011181,False
201514024177,False
201524027523,False
201503019154,False
201519028346,False
201525023808,False
201519028091,False
201525023695,False
201526015250,False
201512023262,False
201525023550,False
201525023503,False
201522026394,False
201515027688,False
201507036376,False
201524025206,False
201519027046,False
201535022853,False
201519025936,False
201526013967,False
201518017274,False
201502017572,False
201517011080,False
201516011957,False
201515021685,False
201515025456,False
201518016860,False
201525021012,False
201512020580,False
201519023955,False
201525020325,False
201522022276,False
201539019621,False
201501008891,False
201535020995,False
201515022809,False
201519022578,False
201525018943,False
201519021735,False
201517009011,False
201522020234,False
201512017734,False
201518014258,False
201524019502,False
201522019908,False
201503013743,False
201539017211,False
201506010209,False
201539017208,False
201512017094,False
201522018485,False
201519019295,False
201516008695,False
201514015020,False
201514014969,False
201514014754,False
201522017258,True
201517007106,False
201517007102,False
201512014758,False
201525015303,False
201503011778,False
201522016403,False
201522016200,False
201539014167,False
201501006388,False
201522015577,False
201522015568,False
201539013479,False
201539013240,True
201535013290,False
201512012883,False
201515015213,False
201517006026,True
201512012408,False
201517008178,False
201515014410,False
201518009921,True
201503009362,True
201525011539,False
201525011397,False
201524011917,False
201524011918,False
201512009738,False
201512009741,False
201519012302,False
201522011354,False
201524011392,False
201524011373,False
201535009872,True
201524010942,False
201512009084,False
201503007719,False
201512008973,False
201522009788,False
201512008156,True
201514007662,False
201539008464,True
201539008420,True
201517003910,True
201519009846,False
201519009571,False
201516004420,True
201512007367,False
201539007546,False
201535007399,False
201515008603,True
201512006765,True
201516003864,False
201517003142,False
201539006735,False
201522007490,False
201525006916,False
201519007415,False
201525006239,True
201522006586,False
201515006801,False
201501002502,True
201539005424,False
201539005422,True
201514004817,False
201522005842,False
201525005056,False
201524005671,False
201515005776,False
201522005394,False
201522005291,False
201535004717,False
201515005495,False
201503003714,False
201525004547,False
201515005299,True
201515005298,False
201522004726,False
201522004725,False
201517001858,False
201517001852,False
201512003803,True
201522004401,True
201518003150,True
201535003860,False
201535003808,False
201526002464,False
201526002461,False
202024057568,False
202025052461,False
202039049203,False
202012059718,False
202012059711,False
202022054716,False
202024057090,False
202017022965,False
202015063982,False
202022054678,False
202012059639,False
202018055947,False
202025051914,False
202035064581,False
202012059533,False
202024056853,False
202006031662,False
202022054485,False
202015063798,False
202026029607,False
202006031576,False
202015063617,False
202018053648,False
202024056714,False
202016030131,False
202016030129,False
202001021524,False
202016030109,False
202016030106,False
202016030105,False
202016030107,False
202016030110,False
202016030108,False
202022054286,False
202035064481,False
202039048614,False
202026029435,False
202012059124,False
202024056164,False
202019049641,False
202019049640,False
202017022580,False
202022053706,False
202019049507,False
202035063551,False
202035063552,False
202025050996,False
202019049412,False
202018054973,False
202019049315,False
202026029060,False
202024055624,False
202035063006,False
202019048977,False
202015062264,False
202012058152,False
202025050484,False
202025050525,False
202039047648,False
202039047644,False
202039047640,False
202025050366,False
202024055290,False
202019048704,False
202024055139,False
202024055140,False
202024055137,False
202024055138,False
202024055099,False
202012057812,False
202024055112,False
202012057845,False
202039047355,False
202035062089,False
202014047806,False
202016029103,False
202024054708,False
202022052312,False
202022052313,False
202022052314,False
202035061665,False
202035061463,False
202014047463,False
202001020925,False
202039046857,False
202022051939,False
202026028165,False
202026028166,False
202025049016,False
202022051680,False
202025048990,False
202022051509,False
202008022406,False
202015060170,False
202018053258,False
202012056635,False
202018053289,False
202012056494,False
202018053148,False
202012056509,False
202024053641,False
202014046731,False
202014046676,False
202017021624,False
202035059994,False
202007016249,False
202039046162,False
202001020639,False
202022051079,False
202019047317,False
202022051077,False
202001020641,False
202001020635,False
202003039958,False
202003039957,False
202016028342,False
202015059453,False
202024053044,False
202015059355,False
202024052819,False
202025047974,False
202025047975,False
202015059101,False
202035058804,False
202015058905,False
202018052418,False
202025047756,False
202035058706,False
202035058695,False
202015058778,False
202016027894,False
202012055377,False
202015058630,False
202014045626,False
202022049853,False
202016027616,False
202016027608,False
202012055019,False
202019046202,False
202022049621,False
202006028865,False
202012054764,False
202035057389,False
202015057829,False
202018051534,False
202012054624,False
202035057175,False
202024052599,False
202024051398,False
202024051228,False
202007015580,False
202035056848,False
202035056812,False
202014044884,False
202008021120,False
202024050956,False
202024050954,False
202022048929,False
202024050915,False
202024050955,False
202017020580,False
202012054179,False
202001019933,False
202001019935,False
202024050720,False
202039044167,False
202006028321,False
202019045355,False
202035056212,False
202012053973,False
202017020464,False
202019045254,False
202024050591,False
202025045728,False
202025045730,False
202012053664,False
202015056554,False
202015056556,False
202015056555,False
202025045718,False
202025045717,False
202006028189,False
202017020369,False
202018050751,False
202012053719,False
202017020296,False
202017020295,False
202025045462,False
202019044898,False
202035055319,False
202035055321,False
202019044863,False
202024050039,False
202024050053,False
202035055210,False
202014043813,False
202012053243,False
202024049740,False
202022047698,False
202019044464,False
202019044459,False
202022047694,False
202005010786,False
202035054500,False
202035054498,False
202024049416,False
202026025873,False
202019044221,False
202022047437,False
202035054073,False
202035054074,False
202016026226,False
202015055062,False
202035053745,False
202014043133,False
202025044218,False
202025044217,False
202025044214,False
202019043844,False
202019043809,False
202019043823,False
202019043824,False
202012052426,False
202022047010,False
202025044128,False
202017019780,False
202017019779,False
202003036853,False
202003036852,False
202024048691,False
202014042859,False
202014042878,False
202012052289,False
202012052290,False
202025043805,False
202012052062,False
202017019604,False
202022046400,False
202024048144,False
202012051668,False
202022046185,False
202035052561,False
202012051579,False
202012051585,False
202012051426,False
202025043033,False
202024047666,False
202026024979,False
202026024980,False
202022045853,False
202022045857,False
202024047673,False
202014042030,False
202018048473,False
202015052828,False
202024047421,False
202025042842,False
202008019309,False
202012051218,False
202018048339,False
202024046810,False
202014041722,False
202012050748,False
202019042213,False
202012050601,False
202019042168,False
202006026183,False
202006026184,False
202015025033,False
202012050587,False
202022044910,False
202001018730,False
202024046295,False
202025042890,False
202022044523,False
202001018732,False
202024046501,False
202024046502,False
202025041872,False
202024046496,False
202024046497,False
202026024239,False
202026024229,False
202035050514,False
202039040806,False
202035050342,False
202035050328,False
202024046030,False
202035050146,False
202035050154,False
202022043986,False
202022043987,False
202022043983,False
202026023919,False
202022043831,False
202012049424,False
202025041035,False
202025041031,False
202024045470,False
202018046620,False
202018046619,False
202018046611,False
202024045259,False
202024040642,False
202022043328,False
202025040602,False
202025040534,False
202014039845,False
202014039846,False
202026023418,False
202014039662,False
202024044606,False
202025040194,False
202039039515,False
202022042639,False
202019040091,False
202022042483,False
202015048651,False
202022042423,False
202039039242,False
202015048430,False
202015048425,False
202022042142,False
202012047766,False
202024043753,False
202026022683,False
202022041767,False
202039038644,False
202012047403,False
202012047402,False
202016023423,False
202019039282,False
202019039283,False
202024043285,False
202018045037,False
202018045040,False
202025038901,False
202025038902,False
202025038890,False
202025038900,False
202025038882,False
202025038903,False
202016023308,False
202024043254,False
202024043255,False
202012047090,False
202014038299,False
202025038684,False
202025038683,False
202006024249,False
202025038437,False
202039038013,False
202002027387,False
202039037683,False
202035046580,False
202014037748,False
202014037741,False
202018044450,False
202019038309,False
202039037634,False
202022040687,False
202025037921,False
202016022790,False
202018044208,False
202012046253,False
202025037688,False
202025037687,False
202019037952,False
202012046095,False
202024041828,False
202022040214,False
202012045988,False
202024041667,False
202024041662,False
202006023778,False
202006023774,False
202024041613,False
202024041616,False
202039036990,False
202014036894,False
202016022357,False
202012045567,False
202039036841,False
202006023551,False
202024041125,False
202024040876,False
202039036409,False
202019037104,False
202025036838,False
202022039236,False
202015044962,False
202026021303,False
202022039338,False
202026021217,False
202025036504,False
202022039179,False
202024040186,False
202026021095,False
202025036375,False
202015044466,False
202024040721,False
202012044873,False
202035044606,False
202035044610,False
202025036200,False
202025036199,False
202019036732,False
202014036018,False
202018042932,False
202012044734,False
202012044693,False
202012044845,False
202024040311,False
202024040309,False
202024040308,False
202024040265,False
202039036003,False
202026020851,False
202022038683,False
202016021901,False
202016021907,False
202024040175,False
202039035918,False
202014035802,False
202015043807,False
202025035774,False
202022038337,False
202022038336,False
202022038339,False
202012044257,False
202012044293,False
202035044050,False
202026020487,False
202022038093,False
202022038358,False
202017016155,False
202017016156,False
202017016164,False
202025035400,False
202039035453,False
202019036202,False
202012043913,False
202016021432,False
202018041879,False
202019035938,False
202024038957,False
202024038922,False
202024038958,False
202024038956,False
202025034829,False
202025034834,False
202015042708,False
202035042720,False
202035042717,False
202039034711,False
202022037256,False
202015042261,False
202016020823,False
202019035185,False
202026019886,False
202024038237,False
202035042329,False
202024038106,False
202012042142,False
202022022117,False
202024037901,False
202039034193,False
202018040391,False
202015040804,False
202016020165,False
202015040688,False
202039033577,False
202039033558,False
202022025852,False
202018039555,False
202014033250,False
202006021594,False
202002023557,False
202024036752,False
202035040676,False
202016019796,False
202016019790,False
202014032968,False
202017015039,False
202022035302,False
202025032617,False
202025032601,False
202024036370,False
202014032777,False
202035040407,False
202024035901,False
202002023031,False
202024035882,False
202039032645,False
202012039385,False
202024035580,False
202024035581,False
202024035528,False
202018037262,False
202018038268,False
202039032534,False
202039032518,False
202039032517,False
202039032516,False
202015039016,False
202016019171,False
202015038970,False
202012038981,False
202002022638,False
202025031403,False
202035039370,False
202019032532,False
202015038520,False
202016018806,False
202016018811,False
202009016645,False
202012038012,False
202024034139,False
202024034132,False
202025030521,False
202014031077,False
202015037721,False
202012037672,False
202022033097,False
202035038194,False
202035038193,False
202035038061,False
202017014100,False
202014030632,False
202024033091,False
202008013443,False
202015037108,False
202012036824,False
202039030609,False
202022032167,False
202022032168,False
202026017372,False
202022032058,False
202026017355,False
202007010058,False
202019030753,False
202012036224,False
202022031812,False
202015036422,False
202012036087,False
202025029169,False
202024032181,False
202019030498,False
202018034796,False
202022031410,False
202039031060,False
202039029663,False
202024031430,False
202012034862,False
202022030535,False
202014028826,False
202024031014,False
202024031015,False
202017013242,False
202024030896,False
202024030827,False
202019029532,False
202015037899,False
202015034740,False
202025027557,False
202012034066,False
202014027953,False
202015033979,False
202015033985,False
202024029933,False
202035034010,False
202012033168,False
202015033882,False
202039027901,False
202026015678,False
202035033754,False
202022028959,False
202022028898,False
202016016195,False
202024029466,False
202015033307,False
202012032527,False
202012032535,False
202012032536,False
202035033264,False
202015033154,False
202019028074,False
202024028807,False
202024028738,False
202025025715,False
202019027781,False
202025025727,False
202025025762,False
202025025763,False
202015032669,False
202016015725,False
202006018162,False
202039026699,False
202022027601,False
202014026477,False
202022027506,False
202014026402,False
202022027264,False
202022027271,False
202025025116,False
202015032077,False
202025025755,False
202016015305,False
202002018514,False
202002018512,False
202024027455,False
202022026747,False
202025024635,False
202015031389,False
202025024642,False
202012030289,False
202035030763,False
202024027066,False
202024027067,False
202017011790,False
202024027068,False
202016014970,False
202022026325,False
202022026319,False
202019026709,False
202012029580,False
202014025285,False
202022026066,True
202025023880,False
202019026372,False
202015030445,False
202012029496,False
202019026288,True
202015030327,False
202024026480,False
202035029759,False
202012029001,False
202022025543,False
202022025591,False
202003020894,False
202026013722,True
202025023471,False
202022025566,True
202018027890,False
202035029471,False
202012028795,True
202012028800,False
202019025843,False
202019025648,False
202012028414,False
202012028425,False
202019025658,False
202022024992,False
202014024131,False
202035028900,False
202014024027,False
202012027970,False
202039023813,False
202015028915,True
202039023702,True
202016013995,False
202012021425,True
202024024904,False
202025022157,True
202035028006,False
202018026408,False
202039023134,True
202012027061,False
202025021863,False
202019024710,False
202019024678,False
202016013722,False
202012026901,False
202017010781,False
202017010782,False
202039022818,False
202039022808,False
202022023751,False
202012026673,False
202007007831,True
202022023770,False
202022023758,False
202022023771,False
202022023772,False
202022023628,True
202022023566,False
202001010880,False
202001010877,False
202024024031,True
202017010629,False
202017010602,False
202039022588,False
202018025548,False
202012026308,False
202012026295,True
202014022854,True
202025021178,False
202039022491,False
202022023176,False
202025020958,False
202026012283,False
202017010374,False
202039022007,False
202039022003,False
202039022011,False
202014022307,False
202014022310,False
202015026958,False
202015026900,True
202026012122,False
202026012121,False
202026012120,False
202012025431,False
202015026682,False
202022022568,False
202002015472,False
202012025076,False
202012025063,True
202039021452,False
202001010410,False
202014021690,False
202025019928,False
202014021262,False
202015025871,True
202039020801,False
202039020802,False
202039020803,False
202019022698,False
202024022099,False
202016012454,False
202017009752,False
202015025377,False
202015025378,True
202016012311,False
202025019329,False
202025019227,False
202022021125,False
202016012198,False
202039020140,False
202025019228,False
202012023537,True
202022021028,False
202022020905,False
202035023997,False
202025018808,False
202024020949,False
202014019636,False
202025018572,False
202012022553,False
202018022147,False
202022020315,False
202016011726,False
202039019210,False
202025018416,False
202035023460,False
202039019191,False
202016011722,True
202016011718,True
202014019283,False
202014019285,False
202014019281,False
202024020287,False
202025018156,False
202016011530,False
202015023411,True
202022019691,False
202019020441,False
202015022883,False
202025017486,False
202039018200,False
202016011155,False
202025017263,False
202025017267,True
202035021874,True
202022018856,False
202014018039,False
202035021699,False
202035021824,False
202039017721,False
202039017718,False
202024018961,False
202024019010,False
202035021341,False
202015021914,True
202015021726,False
202035021107,True
202025016306,False
202012019715,False
202018019496,False
202019017595,True
202017007878,False
202039016531,False
202022017530,True
202022017499,False
202019018131,False
202019018168,False
202024017374,False
202014016241,False
202014016242,False
202019017841,True
202005004175,False
202018018429,False
202019017594,True
202016009796,True
202018018319,False
202039015867,False
202022016849,False
202022016840,True
202019017392,True
202015019682,False
202022016758,False
202014015678,False
202006011640,False
202018017929,False
202024016549,True
202024016272,True
202012017219,False
202024016276,True
202035018153,True
202022015792,False
202039014658,False
202022015716,False
202005003802,False
202025013535,False
202016008854,False
202018016506,True
202022015116,False
202014013770,False
202014013619,False
202026007652,True
202039013471,False
202006010049,False
202026007550,True
202026007549,True
202025012490,False
202017035035,False
202002009612,True
202022013756,True
202039012603,False
202003010692,False
202003010706,False
202003010707,False
202025011896,True
202025011992,False
202016007717,True
202014012306,False
202022013320,False
202039012346,False
202024013140,False
202024013162,False
202015015419,False
202019013532,True
202025011648,False
202039012247,False
202039012239,True
202015014948,False
202018013850,False
202035013984,False
202035013989,False
202035013990,False
202024012348,False
202024012339,False
202035013904,True
202008004933,False
202006008586,False
202022012336,False
202025010725,False
202016006905,False
202012012968,False
202022012197,False
202014010788,False
202017005226,False
202016006392,False
202014010413,True
202014010414,True
202015012928,False
202035011861,False
202015012513,False
202025009300,False
202025009240,False
202022010612,False
202035011462,False
202024010217,True
202035011172,False
202017004533,False
202019009540,True
202019009539,True
202019009535,True
202012010272,False
202025008673,False
202024009538,False
202002006252,False
202025007755,False
202025007628,False
202018009732,False
202024008441,False
202001004252,True
202039007853,False
202003006848,False
202022008354,False
202012008785,False
202014008190,False
202022007563,True
202019007320,False
202019007283,False
202019007271,False
202002004925,False
202035008032,True
202018007885,False
202001003363,False
202022006619,False
202022006622,False
202024006680,False
202024006343,True
202002004089,False
202018006613,True
202022006028,False
202019005635,True
202015006699,True
202024005589,True
202015007978,False
202025004605,False
202025004604,True
202016002831,False
202022005167,True
202022005159,False
202022005111,False
202022005131,False
202016002765,False
202016002764,False
202016002757,False
202039004664,True
202002003188,False
202024004603,False
202014004333,False
202015005292,False
202002002946,True
202024004335,False
202012004527,False
202035004737,False
202025003751,False
202016002454,False
202019004304,False
202035004538,True
202014003938,False
202012004250,False
202039003806,True
202019003951,False
202019003968,False
202019003661,False
202014003590,False
202015004216,False
202016001930,True
202018003860,False
202022003524,False
202022003572,False
202022003570,True
202014003287,True
202022003373,False
202001001610,True
202024003157,False
202024003147,False
202014003098,False
202014003101,False
202019003123,False
202022003235,False
202035003380,False
202025002616,False
202024002926,False
202019002951,False
202002002007,False
202018003342,False
202039002775,False
202018003203,False
202039002630,False
202019002711,False
202022002659,False
202019002516,False
202015002937,False
202022002380,False
202009001124,False
202009001123,False
202022002251,False
202025001316,False
202018001218,False
202015001149,False
202014000537,False
202017000285,False
202039000285,False
202025081217,False
202035081085,False
202012057259,False
202122079317,False
202139068370,False
202116044518,False
202124086192,False
202112080909,False
202101022871,False
202124086074,False
202119070727,False
202116044403,False
202119070576,False
202112081694,False
202124085912,False
202116044333,False
202122078861,False
202122078712,False
202135084515,False
202124085570,False
202101022703,False
202119070128,False
202112081219,False
202116044092,False
202119070077,False
202122078530,False
202125076625,False
202125076492,False
202119069925,False
202139067531,False
202125076388,False
202125076313,False
202139067452,False
202124084924,False
202124084923,False
202124084890,False
202119069678,False
202125076315,False
202126044986,False
202115093741,False
202119069618,False
202139067319,False
202124084678,False
202135083577,False
202139067253,False
202135083521,False
202122077942,False
202124084599,False
202126044802,False
202103057621,False
202112080583,False
202124084531,False
202102055322,False
202125075900,False
202135083352,False
202112080209,False
202119069149,False
202122077548,False
202124084188,False
202118067185,False
202125075650,False
202125075640,False
202112080027,False
202122077443,False
202112079868,False
202116043327,False
202124083787,False
202122077086,False
202117033001,False
202116043184,False
202139066329,False
202116043127,False
202116043103,False
202112079336,False
202135082202,False
202139066176,False
202122076644,False
202114064843,False
202122076623,False
202124083153,False
202125074783,False
202139065994,False
202118066209,False
202125074623,False
202112078797,False
202115091483,False
202115091329,False
202114064355,False
202124082736,False
202119067693,False
202101021852,False
202119067636,False
202139065651,False
202122075813,False
202115090821,False
202103055876,False
202108039332,False
202116042202,False
202124081943,False
202124081745,False
202125073535,False
202135080309,False
202122074961,False
202135080200,False
202124081399,False
202125073228,False
202102052864,False
202102052856,False
202135080040,False
202115089497,False
202108038920,False
202119066258,False
202125073030,False
202115089457,False
202135079853,False
202124081010,False
202119066188,False
202124080916,False
202102052602,False
202124080833,False
202122074242,False
202119065882,False
202139064088,False
202139064085,False
202125072485,False
202115088670,False
202122073897,False
202122073868,False
202122073764,False
202118063967,False
202102052008,False
202112076304,False
202139063623,False
202125071937,False
202122073551,False
202115087899,False
202126041891,False
202126041889,False
202112075976,False
202124079482,False
202125071684,False
202122073197,False
202125071652,False
202139063326,False
202135078293,False
202106049511,False
202119064967,False
202109039920,False
202114061638,False
